# Wave Flux Err
6.187783891945972755e+03 1.019004097588898761e+00 2.000000000000000042e-02
6.187803901950975160e+03 9.884575153979450191e-01 2.000000000000000042e-02
6.187823911955977565e+03 9.820272623413448532e-01 2.000000000000000042e-02
6.187843921960980879e+03 1.009833906018080985e+00 2.000000000000000042e-02
6.187863931965983284e+03 9.735908248208831051e-01 2.000000000000000042e-02
6.187883941970985688e+03 1.036624630196379515e+00 2.000000000000000042e-02
6.187903951975988093e+03 1.023584222747061956e+00 2.000000000000000042e-02
6.187923961980990498e+03 9.906118722696688472e-01 2.000000000000000042e-02
6.187943971985992903e+03 9.657326592250302655e-01 2.000000000000000042e-02
6.187963981990995308e+03 1.027072761291092151e+00 2.000000000000000042e-02
6.187983991995997712e+03 9.977044803991285127e-01 2.000000000000000042e-02
6.188004002001000117e+03 1.024751566524821023e+00 2.000000000000000042e-02
6.188024012006003431e+03 9.681066495644146119e-01 2.000000000000000042e-02
6.188044022011005836e+03 9.880076641986437203e-01 2.000000000000000042e-02
6.188064032016008241e+03 1.000100000020325286e+00 2.000000000000000042e-02
6.188084042021010646e+03 1.000934698708340287e+00 2.000000000000000042e-02
6.188104052026013051e+03 9.909937376370470119e-01 2.000000000000000042e-02
6.188124062031015455e+03 1.012452005360964469e+00 2.000000000000000042e-02
6.188144072036017860e+03 9.786425571744501450e-01 2.000000000000000042e-02
6.188164082041020265e+03 9.971473344969843389e-01 2.000000000000000042e-02
6.188184092046022670e+03 1.002400794640278647e+00 2.000000000000000042e-02
6.188204102051025075e+03 1.010283615854843609e+00 2.000000000000000042e-02
6.188224112056028389e+03 1.014227093247303646e+00 2.000000000000000042e-02
6.188244122061030794e+03 9.775019096896180315e-01 2.000000000000000042e-02
6.188264132066033198e+03 9.693124232657981398e-01 2.000000000000000042e-02
6.188284142071035603e+03 1.025548197569684961e+00 2.000000000000000042e-02
6.188304152076038008e+03 1.006640895102851152e+00 2.000000000000000042e-02
6.188324162081040413e+03 9.850248371267386061e-01 2.000000000000000042e-02
6.188344172086042818e+03 1.031017559608159884e+00 2.000000000000000042e-02
6.188364182091045222e+03 1.002307964250215067e+00 2.000000000000000042e-02
6.188384192096047627e+03 1.023580365920056190e+00 2.000000000000000042e-02
6.188404202101050942e+03 1.001344741729509380e+00 2.000000000000000042e-02
6.188424212106053346e+03 1.041209279629244255e+00 2.000000000000000042e-02
6.188444222111055751e+03 1.035101086157509620e+00 2.000000000000000042e-02
6.188464232116058156e+03 9.950149336411031609e-01 2.000000000000000042e-02
6.188484242121060561e+03 1.019425582034305000e+00 2.000000000000000042e-02
6.188504252126062966e+03 1.012901627490661038e+00 2.000000000000000042e-02
6.188524262131065370e+03 1.027366684188441237e+00 2.000000000000000042e-02
6.188544272136067775e+03 9.806955273951557528e-01 2.000000000000000042e-02
6.188564282141070180e+03 1.013714968379952230e+00 2.000000000000000042e-02
6.188584292146072585e+03 1.021162370467657787e+00 2.000000000000000042e-02
6.188604302151075899e+03 9.648190315025562125e-01 2.000000000000000042e-02
6.188624312156078304e+03 9.763285903989122883e-01 2.000000000000000042e-02
6.188644322161080709e+03 9.592090554092030930e-01 2.000000000000000042e-02
6.188664332166083113e+03 9.946054994476432043e-01 2.000000000000000042e-02
6.188684342171085518e+03 1.014344417252335706e+00 2.000000000000000042e-02
6.188704352176087923e+03 1.030040647972538581e+00 2.000000000000000042e-02
6.188724362181090328e+03 1.001475336092800372e+00 2.000000000000000042e-02
6.188744372186092733e+03 1.032565683673106749e+00 2.000000000000000042e-02
6.188764382191095137e+03 9.723912745606205776e-01 2.000000000000000042e-02
6.188784392196098452e+03 9.659255845479832736e-01 2.000000000000000042e-02
6.188804402201100856e+03 9.988822075736432105e-01 2.000000000000000042e-02
6.188824412206103261e+03 1.007674397310901027e+00 2.000000000000000042e-02
6.188844422211105666e+03 9.993391186708031615e-01 2.000000000000000042e-02
6.188864432216108071e+03 9.586440954066293152e-01 2.000000000000000042e-02
6.188884442221110476e+03 9.982104588182884042e-01 2.000000000000000042e-02
6.188904452226112880e+03 9.739033901761021683e-01 2.000000000000000042e-02
6.188924462231115285e+03 1.013386150064998770e+00 2.000000000000000042e-02
6.188944472236117690e+03 1.007324581182814427e+00 2.000000000000000042e-02
6.188964482241121004e+03 9.811949359204281684e-01 2.000000000000000042e-02
6.188984492246123409e+03 9.897151068407573637e-01 2.000000000000000042e-02
6.189004502251125814e+03 9.788080863827727240e-01 2.000000000000000042e-02
6.189024512256128219e+03 9.987386845359829124e-01 2.000000000000000042e-02
6.189044522261130624e+03 1.019095020512487793e+00 2.000000000000000042e-02
6.189064532266133028e+03 9.802775586860059676e-01 2.000000000000000042e-02
6.189084542271135433e+03 1.010072913248308391e+00 2.000000000000000042e-02
6.189104552276137838e+03 9.893867316328901484e-01 2.000000000000000042e-02
6.189124562281140243e+03 9.841343260730119891e-01 2.000000000000000042e-02
6.189144572286142647e+03 9.978510718069660834e-01 2.000000000000000042e-02
6.189164582291145962e+03 9.792867263254109167e-01 2.000000000000000042e-02
6.189184592296148367e+03 9.889184778200396098e-01 2.000000000000000042e-02
6.189204602301150771e+03 9.760337945144793581e-01 2.000000000000000042e-02
6.189224612306153176e+03 1.039285740645408795e+00 2.000000000000000042e-02
6.189244622311155581e+03 1.000696391718824296e+00 2.000000000000000042e-02
6.189264632316157986e+03 9.859964901673512472e-01 2.000000000000000042e-02
6.189284642321160391e+03 1.004270475022903231e+00 2.000000000000000042e-02
6.189304652326162795e+03 9.977441889995345425e-01 2.000000000000000042e-02
6.189324662331165200e+03 9.955712277555600620e-01 2.000000000000000042e-02
6.189344672336168514e+03 1.012273819923483753e+00 2.000000000000000042e-02
6.189364682341170919e+03 1.015140502570760939e+00 2.000000000000000042e-02
6.189384692346173324e+03 9.893801839736782178e-01 2.000000000000000042e-02
6.189404702351175729e+03 9.884736966059299856e-01 2.000000000000000042e-02
6.189424712356178134e+03 9.944888777224489829e-01 2.000000000000000042e-02
6.189444722361180538e+03 9.539513341755989639e-01 2.000000000000000042e-02
6.189464732366182943e+03 9.696857773797032953e-01 2.000000000000000042e-02
6.189484742371185348e+03 1.027326920248537778e+00 2.000000000000000042e-02
6.189504752376187753e+03 1.032888620323016760e+00 2.000000000000000042e-02
6.189524762381190158e+03 9.950083710237754842e-01 2.000000000000000042e-02
6.189544772386193472e+03 1.011520051148038224e+00 2.000000000000000042e-02
6.189564782391195877e+03 1.006213729022934489e+00 2.000000000000000042e-02
6.189584792396198281e+03 1.061566149730871267e+00 2.000000000000000042e-02
6.189604802401200686e+03 1.022379832545282641e+00 2.000000000000000042e-02
6.189624812406203091e+03 9.974297758079567755e-01 2.000000000000000042e-02
6.189644822411205496e+03 9.808771040117075790e-01 2.000000000000000042e-02
6.189664832416207901e+03 9.678587625638862546e-01 2.000000000000000042e-02
6.189684842421210305e+03 1.004056727586933206e+00 2.000000000000000042e-02
6.189704852426212710e+03 9.848601939810726069e-01 2.000000000000000042e-02
6.189724862431216025e+03 9.715418745553037194e-01 2.000000000000000042e-02
6.189744872436218429e+03 9.870552135672383542e-01 2.000000000000000042e-02
6.189764882441220834e+03 9.783554117833013208e-01 2.000000000000000042e-02
6.189784892446223239e+03 1.033728876761775162e+00 2.000000000000000042e-02
6.189804902451225644e+03 1.017618473691928260e+00 2.000000000000000042e-02
6.189824912456228049e+03 9.998258091519449664e-01 2.000000000000000042e-02
6.189844922461230453e+03 1.029583657990059242e+00 2.000000000000000042e-02
6.189864932466232858e+03 1.001531557098445546e+00 2.000000000000000042e-02
6.189884942471235263e+03 9.827577863000195313e-01 2.000000000000000042e-02
6.189904952476237668e+03 1.030445039878161051e+00 2.000000000000000042e-02
6.189924962481240982e+03 1.010759578305796325e+00 2.000000000000000042e-02
6.189944972486243387e+03 9.792348958845963347e-01 2.000000000000000042e-02
6.189964982491245792e+03 9.961709579981881113e-01 2.000000000000000042e-02
6.189984992496248196e+03 9.824625404594991007e-01 2.000000000000000042e-02
6.190005002501250601e+03 9.723150576595918082e-01 2.000000000000000042e-02
6.190025012506253006e+03 1.018489328054099197e+00 2.000000000000000042e-02
6.190045022511255411e+03 1.038146876444512090e+00 2.000000000000000042e-02
6.190065032516257816e+03 9.719772763190031029e-01 2.000000000000000042e-02
6.190085042521260220e+03 1.011194443334975546e+00 2.000000000000000042e-02
6.190105052526263535e+03 9.869036913661678456e-01 2.000000000000000042e-02
6.190125062531265939e+03 9.901488617021683147e-01 2.000000000000000042e-02
6.190145072536268344e+03 9.880094124205675010e-01 2.000000000000000042e-02
6.190165082541270749e+03 9.825315599354854657e-01 2.000000000000000042e-02
6.190185092546273154e+03 1.000720257521377832e+00 2.000000000000000042e-02
6.190205102551275559e+03 9.830487539448755641e-01 2.000000000000000042e-02
6.190225112556277963e+03 1.004968071883602709e+00 2.000000000000000042e-02
6.190245122561280368e+03 9.984107016613352759e-01 2.000000000000000042e-02
6.190265132566282773e+03 9.944484493945214831e-01 2.000000000000000042e-02
6.190285142571286087e+03 9.808311107275018426e-01 2.000000000000000042e-02
6.190305152576288492e+03 9.871296215085765269e-01 2.000000000000000042e-02
6.190325162581290897e+03 1.013364399294897522e+00 2.000000000000000042e-02
6.190345172586293302e+03 1.007752387639228253e+00 2.000000000000000042e-02
6.190365182591295707e+03 9.775186913417575063e-01 2.000000000000000042e-02
6.190385192596298111e+03 9.982174004699624348e-01 2.000000000000000042e-02
6.190405202601300516e+03 1.010205475200932845e+00 2.000000000000000042e-02
6.190425212606302921e+03 9.604766610620054657e-01 2.000000000000000042e-02
6.190445222611305326e+03 1.003105702211968708e+00 2.000000000000000042e-02
6.190465232616307730e+03 9.769851924745053262e-01 2.000000000000000042e-02
6.190485242621311045e+03 9.992047387791572755e-01 2.000000000000000042e-02
6.190505252626313450e+03 9.695607319455116224e-01 2.000000000000000042e-02
6.190525262631315854e+03 9.451534134359395045e-01 2.000000000000000042e-02
6.190545272636318259e+03 9.444236519823109299e-01 2.000000000000000042e-02
6.190565282641320664e+03 9.728576519119089827e-01 2.000000000000000042e-02
6.190585292646323069e+03 9.711044841738667444e-01 2.000000000000000042e-02
6.190605302651325474e+03 9.408220577293092690e-01 2.000000000000000042e-02
6.190625312656327878e+03 9.635542448011312766e-01 2.000000000000000042e-02
6.190645322661330283e+03 9.081960515214593244e-01 2.000000000000000042e-02
6.190665332666333597e+03 9.294202446569013176e-01 2.000000000000000042e-02
6.190685342671336002e+03 8.944206925170706812e-01 2.000000000000000042e-02
6.190705352676338407e+03 8.920155009090521281e-01 2.000000000000000042e-02
6.190725362681340812e+03 8.908721736736706642e-01 2.000000000000000042e-02
6.190745372686343217e+03 8.560224884169931325e-01 2.000000000000000042e-02
6.190765382691345621e+03 8.472838024314308658e-01 2.000000000000000042e-02
6.190785392696348026e+03 8.553181999148520287e-01 2.000000000000000042e-02
6.190805402701350431e+03 8.024159526426426492e-01 2.000000000000000042e-02
6.190825412706352836e+03 8.080800780309831399e-01 2.000000000000000042e-02
6.190845422711355241e+03 7.449784896080978713e-01 2.000000000000000042e-02
6.190865432716358555e+03 7.533461278471820233e-01 2.000000000000000042e-02
6.190885442721360960e+03 7.459377086173191174e-01 2.000000000000000042e-02
6.190905452726363364e+03 6.414424325784072733e-01 2.000000000000000042e-02
6.190925462731365769e+03 6.483729047664852363e-01 2.000000000000000042e-02
6.190945472736368174e+03 6.492211831539096423e-01 2.000000000000000042e-02
6.190965482741370579e+03 6.071939704275626237e-01 2.000000000000000042e-02
6.190985492746372984e+03 5.927303791695384128e-01 2.000000000000000042e-02
6.191005502751375388e+03 5.480205600352111572e-01 2.000000000000000042e-02
6.191025512756377793e+03 5.376132363179216833e-01 2.000000000000000042e-02
6.191045522761381108e+03 5.097659460463221937e-01 2.000000000000000042e-02
6.191065532766383512e+03 5.146551789428241985e-01 2.000000000000000042e-02
6.191085542771385917e+03 4.764094541724037124e-01 2.000000000000000042e-02
6.191105552776388322e+03 4.598489515856606924e-01 2.000000000000000042e-02
6.191125562781390727e+03 4.285163587141928021e-01 2.000000000000000042e-02
6.191145572786393132e+03 4.126420642726826848e-01 2.000000000000000042e-02
6.191165582791395536e+03 4.014464666894370648e-01 2.000000000000000042e-02
6.191185592796397941e+03 4.078136908870308996e-01 2.000000000000000042e-02
6.191205602801400346e+03 3.834996142779336092e-01 2.000000000000000042e-02
6.191225612806402751e+03 3.919077861356086157e-01 2.000000000000000042e-02
6.191245622811406065e+03 4.240315845942969619e-01 2.000000000000000042e-02
6.191265632816408470e+03 3.985869578312066785e-01 2.000000000000000042e-02
6.191285642821410875e+03 3.755185337317402117e-01 2.000000000000000042e-02
6.191305652826413279e+03 4.091687288623627738e-01 2.000000000000000042e-02
6.191325662831415684e+03 3.823094317310180013e-01 2.000000000000000042e-02
6.191345672836418089e+03 3.572377891758682922e-01 2.000000000000000042e-02
6.191365682841420494e+03 3.875422502249339374e-01 2.000000000000000042e-02
6.191385692846422899e+03 3.821247763762675720e-01 2.000000000000000042e-02
6.191405702851425303e+03 4.264225259248126676e-01 2.000000000000000042e-02
6.191425712856428618e+03 4.497321916923250895e-01 2.000000000000000042e-02
6.191445722861431022e+03 5.007031223062232694e-01 2.000000000000000042e-02
6.191465732866433427e+03 4.932978841660141667e-01 2.000000000000000042e-02
6.191485742871435832e+03 5.035829409970897785e-01 2.000000000000000042e-02
6.191505752876438237e+03 5.471944452248689306e-01 2.000000000000000042e-02
6.191525762881440642e+03 5.102425409735287243e-01 2.000000000000000042e-02
6.191545772886443046e+03 5.840002527459393633e-01 2.000000000000000042e-02
6.191565782891445451e+03 6.202001752789503275e-01 2.000000000000000042e-02
6.191585792896447856e+03 6.010458523587006718e-01 2.000000000000000042e-02
6.191605802901451170e+03 6.792903576811047950e-01 2.000000000000000042e-02
6.191625812906453575e+03 6.885206132668270085e-01 2.000000000000000042e-02
6.191645822911455980e+03 6.978405553100560654e-01 2.000000000000000042e-02
6.191665832916458385e+03 7.417263706394285894e-01 2.000000000000000042e-02
6.191685842921460790e+03 7.953551450124927147e-01 2.000000000000000042e-02
6.191705852926463194e+03 7.717716701002373947e-01 2.000000000000000042e-02
6.191725862931465599e+03 7.879706663270142908e-01 2.000000000000000042e-02
6.191745872936468004e+03 7.847401638698364712e-01 2.000000000000000042e-02
6.191765882941470409e+03 7.833328326111588247e-01 2.000000000000000042e-02
6.191785892946472813e+03 8.183724568787330567e-01 2.000000000000000042e-02
6.191805902951476128e+03 7.808510995044725123e-01 2.000000000000000042e-02
6.191825912956478533e+03 7.903654843264844576e-01 2.000000000000000042e-02
6.191845922961480937e+03 7.653733922504096787e-01 2.000000000000000042e-02
6.191865932966483342e+03 7.661226744594999971e-01 2.000000000000000042e-02
6.191885942971485747e+03 7.413581255687234917e-01 2.000000000000000042e-02
6.191905952976488152e+03 7.312686378139675591e-01 2.000000000000000042e-02
6.191925962981490557e+03 6.751972400403086771e-01 2.000000000000000042e-02
6.191945972986492961e+03 6.553731427817948152e-01 2.000000000000000042e-02
6.191965982991495366e+03 6.184883237474089190e-01 2.000000000000000042e-02
6.191985992996498680e+03 6.096865425770943148e-01 2.000000000000000042e-02
6.192006003001501085e+03 6.109096502546567109e-01 2.000000000000000042e-02
6.192026013006503490e+03 6.083354213541116717e-01 2.000000000000000042e-02
6.192046023011505895e+03 5.700214069020704821e-01 2.000000000000000042e-02
6.192066033016508300e+03 6.065704570579575350e-01 2.000000000000000042e-02
6.192086043021510704e+03 6.220690040488263683e-01 2.000000000000000042e-02
6.192106053026513109e+03 6.133275021172183150e-01 2.000000000000000042e-02
6.192126063031515514e+03 6.559778845491697208e-01 2.000000000000000042e-02
6.192146073036517919e+03 6.183607368921170133e-01 2.000000000000000042e-02
6.192166083041520324e+03 6.249538539400087966e-01 2.000000000000000042e-02
6.192186093046523638e+03 6.294877501119591212e-01 2.000000000000000042e-02
6.192206103051526043e+03 7.080880292229203565e-01 2.000000000000000042e-02
6.192226113056528447e+03 7.011303844697853727e-01 2.000000000000000042e-02
6.192246123061530852e+03 6.927320559758892715e-01 2.000000000000000042e-02
6.192266133066533257e+03 7.006391802224661847e-01 2.000000000000000042e-02
6.192286143071535662e+03 6.689172360369937120e-01 2.000000000000000042e-02
6.192306153076538067e+03 7.320161902415068811e-01 2.000000000000000042e-02
6.192326163081540471e+03 6.729913468051811343e-01 2.000000000000000042e-02
6.192346173086542876e+03 6.560595678434432143e-01 2.000000000000000042e-02
6.192366183091546191e+03 6.486503910070425816e-01 2.000000000000000042e-02
6.192386193096548595e+03 6.215045745563309021e-01 2.000000000000000042e-02
6.192406203101551000e+03 5.922797012905177683e-01 2.000000000000000042e-02
6.192426213106553405e+03 5.467182356088876594e-01 2.000000000000000042e-02
6.192446223111555810e+03 5.460651812757641999e-01 2.000000000000000042e-02
6.192466233116558215e+03 5.482651689882638291e-01 2.000000000000000042e-02
6.192486243121560619e+03 5.118238308003241199e-01 2.000000000000000042e-02
6.192506253126563024e+03 4.917200207298565440e-01 2.000000000000000042e-02
6.192526263131565429e+03 4.255056171250363173e-01 2.000000000000000042e-02
6.192546273136567834e+03 3.929697097656010829e-01 2.000000000000000042e-02
6.192566283141571148e+03 3.886125116088152698e-01 2.000000000000000042e-02
6.192586293146573553e+03 3.720783523536313475e-01 2.000000000000000042e-02
6.192606303151575958e+03 3.742518012580536846e-01 2.000000000000000042e-02
6.192626313156578362e+03 3.015611525339578214e-01 2.000000000000000042e-02
6.192646323161580767e+03 3.507277444723549964e-01 2.000000000000000042e-02
6.192666333166583172e+03 3.034124317368238621e-01 2.000000000000000042e-02
6.192686343171585577e+03 2.861906864454072386e-01 2.000000000000000042e-02
6.192706353176587982e+03 2.643606236749928562e-01 2.000000000000000042e-02
6.192726363181590386e+03 2.430895697079558382e-01 2.000000000000000042e-02
6.192746373186593701e+03 2.859298341096038754e-01 2.000000000000000042e-02
6.192766383191596105e+03 2.658922606674087863e-01 2.000000000000000042e-02
6.192786393196598510e+03 2.352499430730440599e-01 2.000000000000000042e-02
6.192806403201600915e+03 2.334201037536620393e-01 2.000000000000000042e-02
6.192826413206603320e+03 2.525154795429461196e-01 2.000000000000000042e-02
6.192846423211605725e+03 2.941480897062335176e-01 2.000000000000000042e-02
6.192866433216608129e+03 2.587309212068132913e-01 2.000000000000000042e-02
6.192886443221610534e+03 2.386253180490220394e-01 2.000000000000000042e-02
6.192906453226612939e+03 2.701387069902021487e-01 2.000000000000000042e-02
6.192926463231616253e+03 2.775489878636658858e-01 2.000000000000000042e-02
6.192946473236618658e+03 2.385759376658281583e-01 2.000000000000000042e-02
6.192966483241621063e+03 3.024612339648432568e-01 2.000000000000000042e-02
6.192986493246623468e+03 3.114306516991497409e-01 2.000000000000000042e-02
6.193006503251625873e+03 3.438678497313888416e-01 2.000000000000000042e-02
6.193026513256628277e+03 3.821062801491373340e-01 2.000000000000000042e-02
6.193046523261630682e+03 3.839974433995853031e-01 2.000000000000000042e-02
6.193066533266633087e+03 3.734161683158901401e-01 2.000000000000000042e-02
6.193086543271635492e+03 3.747787325721091967e-01 2.000000000000000042e-02
6.193106553276637896e+03 4.670439748398405033e-01 2.000000000000000042e-02
6.193126563281641211e+03 4.357145085371393334e-01 2.000000000000000042e-02
6.193146573286643616e+03 4.537558622513840900e-01 2.000000000000000042e-02
6.193166583291646020e+03 4.716259648341219468e-01 2.000000000000000042e-02
6.193186593296648425e+03 4.940684135813909750e-01 2.000000000000000042e-02
6.193206603301650830e+03 5.042728850090855142e-01 2.000000000000000042e-02
6.193226613306653235e+03 5.115020051091007103e-01 2.000000000000000042e-02
6.193246623311655640e+03 5.263540715724711605e-01 2.000000000000000042e-02
6.193266633316658044e+03 5.492376054547724040e-01 2.000000000000000042e-02
6.193286643321660449e+03 5.497522815819164688e-01 2.000000000000000042e-02
6.193306653326663763e+03 5.551250374030703982e-01 2.000000000000000042e-02
6.193326663331666168e+03 5.782811370874824108e-01 2.000000000000000042e-02
6.193346673336668573e+03 5.758800799491088362e-01 2.000000000000000042e-02
6.193366683341670978e+03 6.140577174614035849e-01 2.000000000000000042e-02
6.193386693346673383e+03 5.323029500365298317e-01 2.000000000000000042e-02
6.193406703351675787e+03 6.070686304776525821e-01 2.000000000000000042e-02
6.193426713356678192e+03 6.089112056521031047e-01 2.000000000000000042e-02
6.193446723361680597e+03 5.403947641439074134e-01 2.000000000000000042e-02
6.193466733366683002e+03 5.723010103515777658e-01 2.000000000000000042e-02
6.193486743371685407e+03 5.687306506374075754e-01 2.000000000000000042e-02
6.193506753376688721e+03 5.450038949257745013e-01 2.000000000000000042e-02
6.193526763381691126e+03 5.548334443712956698e-01 2.000000000000000042e-02
6.193546773386693530e+03 5.458711326978351597e-01 2.000000000000000042e-02
6.193566783391695935e+03 6.014533595412290268e-01 2.000000000000000042e-02
6.193586793396698340e+03 5.842093038954614403e-01 2.000000000000000042e-02
6.193606803401700745e+03 5.908598266150644207e-01 2.000000000000000042e-02
6.193626813406703150e+03 5.806753035975317223e-01 2.000000000000000042e-02
6.193646823411705554e+03 5.453423965841972532e-01 2.000000000000000042e-02
6.193666833416707959e+03 5.599271406863484124e-01 2.000000000000000042e-02
6.193686843421711274e+03 5.834153773316987923e-01 2.000000000000000042e-02
6.193706853426713678e+03 5.529800346375770559e-01 2.000000000000000042e-02
6.193726863431716083e+03 5.959001644177946977e-01 2.000000000000000042e-02
6.193746873436718488e+03 5.812900085101665448e-01 2.000000000000000042e-02
6.193766883441720893e+03 5.830959011643941370e-01 2.000000000000000042e-02
6.193786893446723298e+03 6.091407486330955301e-01 2.000000000000000042e-02
6.193806903451725702e+03 6.077651296003683257e-01 2.000000000000000042e-02
6.193826913456728107e+03 5.950537203174298684e-01 2.000000000000000042e-02
6.193846923461730512e+03 6.281115529543974674e-01 2.000000000000000042e-02
6.193866933466732917e+03 5.850633391900137426e-01 2.000000000000000042e-02
6.193886943471736231e+03 6.197506119592378626e-01 2.000000000000000042e-02
6.193906953476738636e+03 6.189438560072144657e-01 2.000000000000000042e-02
6.193926963481741041e+03 5.993959145457448123e-01 2.000000000000000042e-02
6.193946973486743445e+03 6.094599830304124888e-01 2.000000000000000042e-02
6.193966983491745850e+03 5.741379887919317859e-01 2.000000000000000042e-02
6.193986993496748255e+03 6.127968286805235421e-01 2.000000000000000042e-02
6.194007003501750660e+03 5.847973349215168648e-01 2.000000000000000042e-02
6.194027013506753065e+03 5.713571141028418454e-01 2.000000000000000042e-02
6.194047023511755469e+03 5.953773604858860757e-01 2.000000000000000042e-02
6.194067033516758784e+03 5.523098705333377989e-01 2.000000000000000042e-02
6.194087043521761188e+03 5.297920917252030293e-01 2.000000000000000042e-02
6.194107053526763593e+03 5.181105250766945280e-01 2.000000000000000042e-02
6.194127063531765998e+03 5.525111030018050595e-01 2.000000000000000042e-02
6.194147073536768403e+03 5.059377064476916486e-01 2.000000000000000042e-02
6.194167083541770808e+03 5.579366586655363225e-01 2.000000000000000042e-02
6.194187093546773212e+03 4.727551310293708897e-01 2.000000000000000042e-02
6.194207103551775617e+03 5.402402490260195256e-01 2.000000000000000042e-02
6.194227113556778022e+03 5.029053871899743511e-01 2.000000000000000042e-02
6.194247123561781336e+03 4.896593131468974791e-01 2.000000000000000042e-02
6.194267133566783741e+03 4.742029332476694337e-01 2.000000000000000042e-02
6.194287143571786146e+03 4.872427579759018856e-01 2.000000000000000042e-02
6.194307153576788551e+03 4.733569397515041133e-01 2.000000000000000042e-02
6.194327163581790956e+03 4.917451797462452090e-01 2.000000000000000042e-02
6.194347173586793360e+03 4.682723282960803979e-01 2.000000000000000042e-02
6.194367183591795765e+03 4.660519819562672361e-01 2.000000000000000042e-02
6.194387193596798170e+03 4.535839743295176918e-01 2.000000000000000042e-02
6.194407203601800575e+03 4.582752517668699510e-01 2.000000000000000042e-02
6.194427213606802979e+03 4.648651681381373857e-01 2.000000000000000042e-02
6.194447223611806294e+03 4.245215485900156738e-01 2.000000000000000042e-02
6.194467233616808699e+03 4.324766214088250349e-01 2.000000000000000042e-02
6.194487243621811103e+03 4.756949954678927339e-01 2.000000000000000042e-02
6.194507253626813508e+03 4.662806884325378931e-01 2.000000000000000042e-02
6.194527263631815913e+03 4.618283500613709625e-01 2.000000000000000042e-02
6.194547273636818318e+03 4.690957525482715162e-01 2.000000000000000042e-02
6.194567283641820723e+03 4.794327735316832317e-01 2.000000000000000042e-02
6.194587293646823127e+03 4.659331379905362058e-01 2.000000000000000042e-02
6.194607303651825532e+03 4.658586174244256362e-01 2.000000000000000042e-02
6.194627313656828846e+03 4.904416362930086870e-01 2.000000000000000042e-02
6.194647323661831251e+03 4.724142570361286597e-01 2.000000000000000042e-02
6.194667333666833656e+03 5.059134283711002045e-01 2.000000000000000042e-02
6.194687343671836061e+03 4.697257086307268237e-01 2.000000000000000042e-02
6.194707353676838466e+03 5.306050499561330014e-01 2.000000000000000042e-02
6.194727363681840870e+03 5.258883309207350587e-01 2.000000000000000042e-02
6.194747373686843275e+03 5.280973876654995181e-01 2.000000000000000042e-02
6.194767383691845680e+03 5.492554069322064247e-01 2.000000000000000042e-02
6.194787393696848085e+03 5.695815672698424370e-01 2.000000000000000042e-02
6.194807403701850490e+03 5.632403999513132531e-01 2.000000000000000042e-02
6.194827413706853804e+03 5.127954701594890086e-01 2.000000000000000042e-02
6.194847423711856209e+03 5.306332681362802006e-01 2.000000000000000042e-02
6.194867433716858613e+03 5.502695902084107082e-01 2.000000000000000042e-02
6.194887443721861018e+03 5.697403802402081219e-01 2.000000000000000042e-02
6.194907453726863423e+03 5.859227466502812121e-01 2.000000000000000042e-02
6.194927463731865828e+03 5.672958800587852846e-01 2.000000000000000042e-02
6.194947473736868233e+03 5.916739238037890258e-01 2.000000000000000042e-02
6.194967483741870637e+03 5.788463279181603749e-01 2.000000000000000042e-02
6.194987493746873042e+03 5.876316709206228506e-01 2.000000000000000042e-02
6.195007503751876357e+03 5.775383239954827719e-01 2.000000000000000042e-02
6.195027513756878761e+03 5.929300113879661938e-01 2.000000000000000042e-02
6.195047523761881166e+03 5.900126342433352766e-01 2.000000000000000042e-02
6.195067533766883571e+03 6.031261451525330441e-01 2.000000000000000042e-02
6.195087543771885976e+03 6.492780739743616580e-01 2.000000000000000042e-02
6.195107553776888381e+03 6.147628910412307190e-01 2.000000000000000042e-02
6.195127563781890785e+03 6.919480632751122684e-01 2.000000000000000042e-02
6.195147573786893190e+03 6.547396923533922442e-01 2.000000000000000042e-02
6.195167583791895595e+03 6.541844576945011758e-01 2.000000000000000042e-02
6.195187593796898000e+03 6.389923396935487387e-01 2.000000000000000042e-02
6.195207603801901314e+03 6.759072799688936595e-01 2.000000000000000042e-02
6.195227613806903719e+03 6.562073747230623422e-01 2.000000000000000042e-02
6.195247623811906124e+03 6.760578016616697328e-01 2.000000000000000042e-02
6.195267633816908528e+03 7.307870910121225805e-01 2.000000000000000042e-02
6.195287643821910933e+03 6.836820191431933758e-01 2.000000000000000042e-02
6.195307653826913338e+03 7.146199992769542986e-01 2.000000000000000042e-02
6.195327663831915743e+03 6.835579914352367670e-01 2.000000000000000042e-02
6.195347673836918148e+03 7.027790853711470831e-01 2.000000000000000042e-02
6.195367683841920552e+03 7.445025142919641237e-01 2.000000000000000042e-02
6.195387693846923867e+03 7.017424574233093182e-01 2.000000000000000042e-02
6.195407703851926271e+03 7.551005001134259986e-01 2.000000000000000042e-02
6.195427713856928676e+03 7.366800937747620681e-01 2.000000000000000042e-02
6.195447723861931081e+03 7.137207379465758672e-01 2.000000000000000042e-02
6.195467733866933486e+03 7.384410958841138850e-01 2.000000000000000042e-02
6.195487743871935891e+03 7.439968365811806539e-01 2.000000000000000042e-02
6.195507753876938295e+03 7.331783858626376160e-01 2.000000000000000042e-02
6.195527763881940700e+03 6.824791665272885721e-01 2.000000000000000042e-02
