# Wave Flux Err
6.187783891945972755e+03 1.019007566931767306e+00 2.000000000000000042e-02
6.187803901950975160e+03 9.884610099731386823e-01 2.000000000000000042e-02
6.187823911955977565e+03 9.820307824926645113e-01 2.000000000000000042e-02
6.187843921960980879e+03 1.009837452096529642e+00 2.000000000000000042e-02
6.187863931965983284e+03 9.735943971848656231e-01 2.000000000000000042e-02
6.187883941970985688e+03 1.036628229211916441e+00 2.000000000000000042e-02
6.187903951975988093e+03 1.023587848788008126e+00 2.000000000000000042e-02
6.187923961980990498e+03 9.906155257179429796e-01 2.000000000000000042e-02
6.187943971985992903e+03 9.657363404708448895e-01 2.000000000000000042e-02
6.187963981990995308e+03 1.027076470733203628e+00 2.000000000000000042e-02
6.187983991995997712e+03 9.977082184450868363e-01 2.000000000000000042e-02
6.188004002001000117e+03 1.024755333591233164e+00 2.000000000000000042e-02
6.188024012006003431e+03 9.681104460772178566e-01 2.000000000000000042e-02
6.188044022011005836e+03 9.880114905933875535e-01 2.000000000000000042e-02
6.188064032016008241e+03 1.000103856742465158e+00 2.000000000000000042e-02
6.188084042021010646e+03 1.000938586213541148e+00 2.000000000000000042e-02
6.188104052026013051e+03 9.909976563915017245e-01 2.000000000000000042e-02
6.188124062031015455e+03 1.012455955841720101e+00 2.000000000000000042e-02
6.188144072036017860e+03 9.786465398697550278e-01 2.000000000000000042e-02
6.188164082041020265e+03 9.971513499066374520e-01 2.000000000000000042e-02
6.188184092046022670e+03 1.002404843276001989e+00 2.000000000000000042e-02
6.188204102051025075e+03 1.010287698240666110e+00 2.000000000000000042e-02
6.188224112056028389e+03 1.014231209919958632e+00 2.000000000000000042e-02
6.188244122061030794e+03 9.775060611989665471e-01 2.000000000000000042e-02
6.188264132066033198e+03 9.693166101752515029e-01 2.000000000000000042e-02
6.188284142071035603e+03 1.025552420456666392e+00 2.000000000000000042e-02
6.188304152076038008e+03 1.006645154559257405e+00 2.000000000000000042e-02
6.188324162081040413e+03 9.850291337594354601e-01 2.000000000000000042e-02
6.188344172086042818e+03 1.031021894039491293e+00 2.000000000000000042e-02
6.188364182091045222e+03 1.002312337118533403e+00 2.000000000000000042e-02
6.188384192096047627e+03 1.023584777880282237e+00 2.000000000000000042e-02
6.188404202101050942e+03 1.001349193453705766e+00 2.000000000000000042e-02
6.188424212106053346e+03 1.041213771807227406e+00 2.000000000000000042e-02
6.188444222111055751e+03 1.035105619497477480e+00 2.000000000000000042e-02
6.188464232116058156e+03 9.950195088702952217e-01 2.000000000000000042e-02
6.188484242121060561e+03 1.019430199899694633e+00 2.000000000000000042e-02
6.188504252126062966e+03 1.012906288759675144e+00 2.000000000000000042e-02
6.188524262131065370e+03 1.027371389649715194e+00 2.000000000000000042e-02
6.188544272136067775e+03 9.807002778593225667e-01 2.000000000000000042e-02
6.188564282141070180e+03 1.013719764680468316e+00 2.000000000000000042e-02
6.188584292146072585e+03 1.021167213461667833e+00 2.000000000000000042e-02
6.188604302151075899e+03 9.648239220718014542e-01 2.000000000000000042e-02
6.188624312156078304e+03 9.763335294506779727e-01 2.000000000000000042e-02
6.188644322161080709e+03 9.592140438773134603e-01 2.000000000000000042e-02
6.188664332166083113e+03 9.946105382935079842e-01 2.000000000000000042e-02
6.188684342171085518e+03 1.014349507466046907e+00 2.000000000000000042e-02
6.188704352176087923e+03 1.030045790574017683e+00 2.000000000000000042e-02
6.188724362181090328e+03 1.001480532133010026e+00 2.000000000000000042e-02
6.188744372186092733e+03 1.032570934235318205e+00 2.000000000000000042e-02
6.188764382191095137e+03 9.723965807617518387e-01 2.000000000000000042e-02
6.188784392196098452e+03 9.659309475400024159e-01 2.000000000000000042e-02
6.188804402201100856e+03 9.988876285450458692e-01 2.000000000000000042e-02
6.188824412206103261e+03 1.007679877488267151e+00 2.000000000000000042e-02
6.188844422211105666e+03 9.993446593204373674e-01 2.000000000000000042e-02
6.188864432216108071e+03 9.586496978362895049e-01 2.000000000000000042e-02
6.188884442221110476e+03 9.982161243790088623e-01 2.000000000000000042e-02
6.188904452226112880e+03 9.739091202641155798e-01 2.000000000000000042e-02
6.188924462231115285e+03 1.013391946123771037e+00 2.000000000000000042e-02
6.188944472236117690e+03 1.007330444705187622e+00 2.000000000000000042e-02
6.188964482241121004e+03 9.812008684508894962e-01 2.000000000000000042e-02
6.188984492246123409e+03 9.897211099778436827e-01 2.000000000000000042e-02
6.189004502251125814e+03 9.788141617816038531e-01 2.000000000000000042e-02
6.189024512256128219e+03 9.987448339109565865e-01 2.000000000000000042e-02
6.189044522261130624e+03 1.019101245640132936e+00 2.000000000000000042e-02
6.189064532266133028e+03 9.802838614080031654e-01 2.000000000000000042e-02
6.189084542271135433e+03 1.010079295474703764e+00 2.000000000000000042e-02
6.189104552276137838e+03 9.893931953455030737e-01 2.000000000000000042e-02
6.189124562281140243e+03 9.841408733290605282e-01 2.000000000000000042e-02
6.189144572286142647e+03 9.978577047429241231e-01 2.000000000000000042e-02
6.189164582291145962e+03 9.792934471611127734e-01 2.000000000000000042e-02
6.189184592296148367e+03 9.889252888630549743e-01 2.000000000000000042e-02
6.189204602301150771e+03 9.760406981647776758e-01 2.000000000000000042e-02
6.189224612306153176e+03 1.039292739400341725e+00 2.000000000000000042e-02
6.189244622311155581e+03 1.000703488178450007e+00 2.000000000000000042e-02
6.189264632316157986e+03 9.860036870401329701e-01 2.000000000000000042e-02
6.189284642321160391e+03 1.004277775131811268e+00 2.000000000000000042e-02
6.189304652326162795e+03 9.977515952886011341e-01 2.000000000000000042e-02
6.189324662331165200e+03 9.955787432969319672e-01 2.000000000000000042e-02
6.189344672336168514e+03 1.012281447925026168e+00 2.000000000000000042e-02
6.189364682341170919e+03 1.015148246384286246e+00 2.000000000000000042e-02
6.189384692346173324e+03 9.893880471039112612e-01 2.000000000000000042e-02
6.189404702351175729e+03 9.884816827203115608e-01 2.000000000000000042e-02
6.189424712356178134e+03 9.944969906619782751e-01 2.000000000000000042e-02
6.189444722361180538e+03 9.539595779669551856e-01 2.000000000000000042e-02
6.189464732366182943e+03 9.696941562490237754e-01 2.000000000000000042e-02
6.189484742371185348e+03 1.027335438637392739e+00 2.000000000000000042e-02
6.189504752376187753e+03 1.032897282907394354e+00 2.000000000000000042e-02
6.189524762381190158e+03 9.950171827373051059e-01 2.000000000000000042e-02
6.189544772386193472e+03 1.011529017211296733e+00 2.000000000000000042e-02
6.189564782391195877e+03 1.006222854981604353e+00 2.000000000000000042e-02
6.189584792396198281e+03 1.061575441506933837e+00 2.000000000000000042e-02
6.189604802401200686e+03 1.022389296507501655e+00 2.000000000000000042e-02
6.189624812406203091e+03 9.974394188709940767e-01 2.000000000000000042e-02
6.189644822411205496e+03 9.808869337777225139e-01 2.000000000000000042e-02
6.189664832416207901e+03 9.678687875270846064e-01 2.000000000000000042e-02
6.189684842421210305e+03 1.004066957431066331e+00 2.000000000000000042e-02
6.189704852426212710e+03 9.848706400136209016e-01 2.000000000000000042e-02
6.189724862431216025e+03 9.715525503416536646e-01 2.000000000000000042e-02
6.189744872436218429e+03 9.870661358558693310e-01 2.000000000000000042e-02
6.189764882441220834e+03 9.783666018519112662e-01 2.000000000000000042e-02
6.189784892446223239e+03 1.033740362368485544e+00 2.000000000000000042e-02
6.189804902451225644e+03 1.017630291890615712e+00 2.000000000000000042e-02
6.189824912456228049e+03 9.998380103334328917e-01 2.000000000000000042e-02
6.189844922461230453e+03 1.029596311650398999e+00 2.000000000000000042e-02
6.189864932466232858e+03 1.001544760023562519e+00 2.000000000000000042e-02
6.189884942471235263e+03 9.827716741070230411e-01 2.000000000000000042e-02
6.189904952476237668e+03 1.030459803185989065e+00 2.000000000000000042e-02
6.189924962481240982e+03 1.010775485243632588e+00 2.000000000000000042e-02
6.189944972486243387e+03 9.792523232126060240e-01 2.000000000000000042e-02
6.189964982491245792e+03 9.961904338432027162e-01 2.000000000000000042e-02
6.189984992496248196e+03 9.824848025952918062e-01 2.000000000000000042e-02
6.190005002501250601e+03 9.723411324291140190e-01 2.000000000000000042e-02
6.190025012506253006e+03 1.018520636485735098e+00 2.000000000000000042e-02
6.190045022511255411e+03 1.038185375905496644e+00 2.000000000000000042e-02
6.190065032516257816e+03 9.720256482269643561e-01 2.000000000000000042e-02
6.190085042521260220e+03 1.011256340061566172e+00 2.000000000000000042e-02
6.190105052526263535e+03 9.869840585566451718e-01 2.000000000000000042e-02
6.190125062531265939e+03 9.902543558306161620e-01 2.000000000000000042e-02
6.190145072536268344e+03 9.881489375108053475e-01 2.000000000000000042e-02
6.190165082541270749e+03 9.827169519805488695e-01 2.000000000000000042e-02
6.190185092546273154e+03 1.000967150165177344e+00 2.000000000000000042e-02
6.190205102551275559e+03 9.833776643270252249e-01 2.000000000000000042e-02
6.190225112556277963e+03 1.005405750998394021e+00 2.000000000000000042e-02
6.190245122561280368e+03 9.989917988601363374e-01 2.000000000000000042e-02
6.190265132566282773e+03 9.952175453754148471e-01 2.000000000000000042e-02
6.190285142571286087e+03 9.818451769896331394e-01 2.000000000000000042e-02
6.190305152576288492e+03 9.884609661458892971e-01 2.000000000000000042e-02
6.190325162581290897e+03 1.015104158362682751e+00 2.000000000000000042e-02
6.190345172586293302e+03 1.010014617200719611e+00 2.000000000000000042e-02
6.190365182591295707e+03 9.804451066163849537e-01 2.000000000000000042e-02
6.190385192596298111e+03 1.001982794093792428e+00 2.000000000000000042e-02
6.190405202601300516e+03 1.015023825278533964e+00 2.000000000000000042e-02
6.190425212606302921e+03 9.666079103094219471e-01 2.000000000000000042e-02
6.190445222611305326e+03 1.010863151134261839e+00 2.000000000000000042e-02
6.190465232616307730e+03 9.867434016330564051e-01 2.000000000000000042e-02
6.190485242621311045e+03 1.011407777813155162e+00 2.000000000000000042e-02
6.190505252626313450e+03 9.847305469741945982e-01 2.000000000000000042e-02
6.190525262631315854e+03 9.638980117171059847e-01 2.000000000000000042e-02
6.190545272636318259e+03 9.674447264833968552e-01 2.000000000000000042e-02
6.190565282641320664e+03 1.000957193490326746e+00 2.000000000000000042e-02
6.190585292646323069e+03 1.005189861629141479e+00 2.000000000000000042e-02
6.190605302651325474e+03 9.819089937639142729e-01 2.000000000000000042e-02
6.190625312656327878e+03 1.012767087654280029e+00 2.000000000000000042e-02
6.190645322661330283e+03 9.667647468906812591e-01 2.000000000000000042e-02
6.190665332666333597e+03 9.986734591633110725e-01 2.000000000000000042e-02
6.190685342671336002e+03 9.757746353771530323e-01 2.000000000000000042e-02
6.190705352676338407e+03 9.869581385760138881e-01 2.000000000000000042e-02
6.190725362681340812e+03 1.000942732523244505e+00 2.000000000000000042e-02
6.190745372686343217e+03 9.827863870367472554e-01 2.000000000000000042e-02
6.190765382691345621e+03 9.923034354527855427e-01 2.000000000000000042e-02
6.190785392696348026e+03 1.020120291127775136e+00 2.000000000000000042e-02
6.190805402701350431e+03 9.884564826244124358e-01 2.000000000000000042e-02
6.190825412706352836e+03 1.016708043638912873e+00 2.000000000000000042e-02
6.190845422711355241e+03 9.773999418359661240e-01 2.000000000000000042e-02
6.190865432716358555e+03 1.010590035995906133e+00 2.000000000000000042e-02
6.190885442721360960e+03 1.028825194154534994e+00 2.000000000000000042e-02
6.190905452726363364e+03 9.505607966456396385e-01 2.000000000000000042e-02
6.190925462731365769e+03 9.840556418450040477e-01 2.000000000000000042e-02
6.190945472736368174e+03 1.011534844987880710e+00 2.000000000000000042e-02
6.190965482741370579e+03 9.959323451680148764e-01 2.000000000000000042e-02
6.190985492746372984e+03 1.007416015512699436e+00 2.000000000000000042e-02
6.191005502751375388e+03 9.879132339210384695e-01 2.000000000000000042e-02
6.191025512756377793e+03 1.001724567194130833e+00 2.000000000000000042e-02
6.191045522761381108e+03 9.968790544133060427e-01 2.000000000000000042e-02
6.191065532766383512e+03 1.023348061606838444e+00 2.000000000000000042e-02
6.191085542771385917e+03 1.005080651736414810e+00 2.000000000000000042e-02
6.191105552776388322e+03 1.006744095498756542e+00 2.000000000000000042e-02
6.191125562781390727e+03 9.917543028333196675e-01 2.000000000000000042e-02
6.191145572786393132e+03 9.902395096795152396e-01 2.000000000000000042e-02
6.191165582791395536e+03 9.913402540824504117e-01 2.000000000000000042e-02
6.191185592796397941e+03 1.007880235571024352e+00 2.000000000000000042e-02
6.191205602801400346e+03 9.915712686970247214e-01 2.000000000000000042e-02
6.191225612806402751e+03 1.005786211205549341e+00 2.000000000000000042e-02
6.191245622811406065e+03 1.041498475372512500e+00 2.000000000000000042e-02
6.191265632816408470e+03 1.017412687738867394e+00 2.000000000000000042e-02
6.191285642821410875e+03 9.934694455339192487e-01 2.000000000000000042e-02
6.191305652826413279e+03 1.024013904583628065e+00 2.000000000000000042e-02
6.191325662831415684e+03 9.918278152179510476e-01 2.000000000000000042e-02
6.191345672836418089e+03 9.592265140715472427e-01 2.000000000000000042e-02
6.191365682841420494e+03 9.798269450070696829e-01 2.000000000000000042e-02
6.191385692846422899e+03 9.625724821308421220e-01 2.000000000000000042e-02
6.191405702851425303e+03 9.929576811891510646e-01 2.000000000000000042e-02
6.191425712856428618e+03 1.000355927269485301e+00 2.000000000000000042e-02
6.191445722861431022e+03 1.033515889810515453e+00 2.000000000000000042e-02
6.191465732866433427e+03 1.006525245104681998e+00 2.000000000000000042e-02
6.191485742871435832e+03 9.956042041935987408e-01 2.000000000000000042e-02
6.191505752876438237e+03 1.016573796062088197e+00 2.000000000000000042e-02
6.191525762881440642e+03 9.557623846255485223e-01 2.000000000000000042e-02
6.191545772886443046e+03 1.004696701133372505e+00 2.000000000000000042e-02
6.191565782891445451e+03 1.015400909658445761e+00 2.000000000000000042e-02
6.191585792896447856e+03 9.704108986933697167e-01 2.000000000000000042e-02
6.191605802901451170e+03 1.022856462068047145e+00 2.000000000000000042e-02
6.191625812906453575e+03 1.006749683480642643e+00 2.000000000000000042e-02
6.191645822911455980e+03 9.916718041984607934e-01 2.000000000000000042e-02
6.191665832916458385e+03 1.012630168568014799e+00 2.000000000000000042e-02
6.191685842921460790e+03 1.045384120421368079e+00 2.000000000000000042e-02
6.191705852926463194e+03 1.003601503471876821e+00 2.000000000000000042e-02
6.191725862931465599e+03 1.004919850284935467e+00 2.000000000000000042e-02
6.191745872936468004e+03 9.907556255965512815e-01 2.000000000000000042e-02
6.191765882941470409e+03 9.829278018150464646e-01 2.000000000000000042e-02
6.191785892946472813e+03 1.016505293103066698e+00 2.000000000000000042e-02
6.191805902951476128e+03 9.827394840262766440e-01 2.000000000000000042e-02
6.191825912956478533e+03 1.001239140902085323e+00 2.000000000000000042e-02
6.191845922961480937e+03 9.901790622085567817e-01 2.000000000000000042e-02
6.191865932966483342e+03 1.009205352219917140e+00 2.000000000000000042e-02
6.191885942971485747e+03 1.006150152078674198e+00 2.000000000000000042e-02
6.191905952976488152e+03 1.020021121891080629e+00 2.000000000000000042e-02
6.191925962981490557e+03 9.887854515431032665e-01 2.000000000000000042e-02
6.191945972986492961e+03 9.931994349649979625e-01 2.000000000000000042e-02
6.191965982991495366e+03 9.784945418001270712e-01 2.000000000000000042e-02
6.191985992996498680e+03 9.884752471031332810e-01 2.000000000000000042e-02
6.192006003001501085e+03 1.003962237552948222e+00 2.000000000000000042e-02
6.192026013006503490e+03 1.010306952903258670e+00 2.000000000000000042e-02
6.192046023011505895e+03 9.750870898783678964e-01 2.000000000000000042e-02
6.192066033016508300e+03 1.008796637188396295e+00 2.000000000000000042e-02
6.192086043021510704e+03 1.015781159757268792e+00 2.000000000000000042e-02
6.192106053026513109e+03 9.934482051781551304e-01 2.000000000000000042e-02
6.192126063031515514e+03 1.018308882164733031e+00 2.000000000000000042e-02
6.192146073036517919e+03 9.597858730595598686e-01 2.000000000000000042e-02
6.192166083041520324e+03 9.435445396834762910e-01 2.000000000000000042e-02
6.192186093046523638e+03 9.245008772213216819e-01 2.000000000000000042e-02
6.192206103051526043e+03 9.798574260359950161e-01 2.000000000000000042e-02
6.192226113056528447e+03 9.508657343878449408e-01 2.000000000000000042e-02
6.192246123061530852e+03 9.222512564611072827e-01 2.000000000000000042e-02
6.192266133066533257e+03 9.120687492911447869e-01 2.000000000000000042e-02
6.192286143071535662e+03 8.643985157967501998e-01 2.000000000000000042e-02
6.192306153076538067e+03 9.134519984289092287e-01 2.000000000000000042e-02
6.192326163081540471e+03 8.418591788284297550e-01 2.000000000000000042e-02
6.192346173086542876e+03 8.133054993196130456e-01 2.000000000000000042e-02
6.192366183091546191e+03 7.946651006763651992e-01 2.000000000000000042e-02
6.192386193096548595e+03 7.561718352116278963e-01 2.000000000000000042e-02
6.192406203101551000e+03 7.150799286710529667e-01 2.000000000000000042e-02
6.192426213106553405e+03 6.568658781817122705e-01 2.000000000000000042e-02
6.192446223111555810e+03 6.426585965989575211e-01 2.000000000000000042e-02
6.192466233116558215e+03 6.304302904795860973e-01 2.000000000000000042e-02
6.192486243121560619e+03 5.788372890716741992e-01 2.000000000000000042e-02
6.192506253126563024e+03 5.431024285156756948e-01 2.000000000000000042e-02
6.192526263131565429e+03 4.610806714607418311e-01 2.000000000000000042e-02
6.192546273136567834e+03 4.128890922112091189e-01 2.000000000000000042e-02
6.192566283141571148e+03 3.933499889629533119e-01 2.000000000000000042e-02
6.192586293146573553e+03 3.623988770137147042e-01 2.000000000000000042e-02
6.192606303151575958e+03 3.511627793309569645e-01 2.000000000000000042e-02
6.192626313156578362e+03 2.662534691565385248e-01 2.000000000000000042e-02
6.192646323161580767e+03 3.045137526190347388e-01 2.000000000000000042e-02
6.192666333166583172e+03 2.476671128998332583e-01 2.000000000000000042e-02
6.192686343171585577e+03 2.223007961716658987e-01 2.000000000000000042e-02
6.192706353176587982e+03 1.936850621189235289e-01 2.000000000000000042e-02
6.192726363181590386e+03 1.669326638071404190e-01 2.000000000000000042e-02
6.192746373186593701e+03 2.055278347200332756e-01 2.000000000000000042e-02
6.192766383191596105e+03 1.824122372465967479e-01 2.000000000000000042e-02
6.192786393196598510e+03 1.497994324174662106e-01 2.000000000000000042e-02
6.192806403201600915e+03 1.470653196597845325e-01 2.000000000000000042e-02
6.192826413206603320e+03 1.663055659756468019e-01 2.000000000000000042e-02
6.192846423211605725e+03 2.091427379032653744e-01 2.000000000000000042e-02
6.192866433216608129e+03 1.760286152865814246e-01 2.000000000000000042e-02
6.192886443221610534e+03 1.593894903814914166e-01 2.000000000000000042e-02
6.192906453226612939e+03 1.956191697739147195e-01 2.000000000000000042e-02
6.192926463231616253e+03 2.090961860064079747e-01 2.000000000000000042e-02
6.192946473236618658e+03 1.776458854681658706e-01 2.000000000000000042e-02
6.192966483241621063e+03 2.506095042499298930e-01 2.000000000000000042e-02
6.192986493246623468e+03 2.702945158303788897e-01 2.000000000000000042e-02
6.193006503251625873e+03 3.151366201366717079e-01 2.000000000000000042e-02
6.193026513256628277e+03 3.674810326130404370e-01 2.000000000000000042e-02
6.193046523261630682e+03 3.851424872504108921e-01 2.000000000000000042e-02
6.193066533266633087e+03 3.919057331424513069e-01 2.000000000000000042e-02
6.193086543271635492e+03 4.120431691588778422e-01 2.000000000000000042e-02
6.193106553276637896e+03 5.243201538897550584e-01 2.000000000000000042e-02
6.193126563281641211e+03 5.140049211807601326e-01 2.000000000000000042e-02
6.193146573286643616e+03 5.538001439186275299e-01 2.000000000000000042e-02
6.193166583291646020e+03 5.938872468368175950e-01 2.000000000000000042e-02
6.193186593296648425e+03 6.387352263813730335e-01 2.000000000000000042e-02
6.193206603301650830e+03 6.712755425537347831e-01 2.000000000000000042e-02
6.193226613306653235e+03 7.005407707278170637e-01 2.000000000000000042e-02
6.193246623311655640e+03 7.369351979582380308e-01 2.000000000000000042e-02
6.193266633316658044e+03 7.807127331593854969e-01 2.000000000000000042e-02
6.193286643321660449e+03 8.013567403093299069e-01 2.000000000000000042e-02
6.193306653326663763e+03 8.260112699452071272e-01 2.000000000000000042e-02
6.193326663331666168e+03 8.675446015427810131e-01 2.000000000000000042e-02
6.193346673336668573e+03 8.825763612773820377e-01 2.000000000000000042e-02
6.193366683341670978e+03 9.372109571519455784e-01 2.000000000000000042e-02
6.193386693346673383e+03 8.709068753293660592e-01 2.000000000000000042e-02
6.193406703351675787e+03 9.600822891384049873e-01 2.000000000000000042e-02
6.193426713356678192e+03 9.752519261849226240e-01 2.000000000000000042e-02
6.193446723361680597e+03 9.189308796220257980e-01 2.000000000000000042e-02
6.193466733366683002e+03 9.618465816913859268e-01 2.000000000000000042e-02
6.193486743371685407e+03 9.680439108484557575e-01 2.000000000000000042e-02
6.193506753376688721e+03 9.527905250392879610e-01 2.000000000000000042e-02
6.193526763381691126e+03 9.697551843495002544e-01 2.000000000000000042e-02
6.193546773386693530e+03 9.665596974586361245e-01 2.000000000000000042e-02
6.193566783391695935e+03 1.026529208409911353e+00 2.000000000000000042e-02
6.193586793396698340e+03 1.012304508029586270e+00 2.000000000000000042e-02
6.193606803401700745e+03 1.020644078009103506e+00 2.000000000000000042e-02
6.193626813406703150e+03 1.010883984603240471e+00 2.000000000000000042e-02
6.193646823411705554e+03 9.748055527511518825e-01 2.000000000000000042e-02
6.193666833416707959e+03 9.875981510571136823e-01 2.000000000000000042e-02
6.193686843421711274e+03 1.008398085215518103e+00 2.000000000000000042e-02
6.193706853426713678e+03 9.745530906319983533e-01 2.000000000000000042e-02
6.193726863431716083e+03 1.013537354471241603e+00 2.000000000000000042e-02
6.193746873436718488e+03 9.946754112977156392e-01 2.000000000000000042e-02
6.193766883441720893e+03 9.921328592873462915e-01 2.000000000000000042e-02
6.193786893446723298e+03 1.013953859824898052e+00 2.000000000000000042e-02
6.193806903451725702e+03 1.008694769497468835e+00 2.000000000000000042e-02
6.193826913456728107e+03 9.926429864396304481e-01 2.000000000000000042e-02
6.193846923461730512e+03 1.023085945748174685e+00 2.000000000000000042e-02
6.193866933466732917e+03 9.783039345140431831e-01 2.000000000000000042e-02
6.193886943471736231e+03 1.012261887937253135e+00 2.000000000000000042e-02
6.193906953476738636e+03 1.011817673204861823e+00 2.000000000000000042e-02
6.193926963481741041e+03 9.937733757782656330e-01 2.000000000000000042e-02
6.193946973486743445e+03 1.006492993667727154e+00 2.000000000000000042e-02
6.193966983491745850e+03 9.749522918333559662e-01 2.000000000000000042e-02
6.193986993496748255e+03 1.018458109525656630e+00 2.000000000000000042e-02
6.194007003501750660e+03 9.962817020935111900e-01 2.000000000000000042e-02
6.194027013506753065e+03 9.895268985943900253e-01 2.000000000000000042e-02
6.194047023511755469e+03 1.020962777840341840e+00 2.000000000000000042e-02
6.194067033516758784e+03 9.858966959525102824e-01 2.000000000000000042e-02
6.194087043521761188e+03 9.718151438243581852e-01 2.000000000000000042e-02
6.194107053526763593e+03 9.688524639043663012e-01 2.000000000000000042e-02
6.194127063531765998e+03 1.012105837465002267e+00 2.000000000000000042e-02
6.194147073536768403e+03 9.743775795674118889e-01 2.000000000000000042e-02
6.194167083541770808e+03 1.035082531238523451e+00 2.000000000000000042e-02
6.194187093546773212e+03 9.583485036814984870e-01 2.000000000000000042e-02
6.194207103551775617e+03 1.033916633755438186e+00 2.000000000000000042e-02
6.194227113556778022e+03 1.004208245436104541e+00 2.000000000000000042e-02
6.194247123561781336e+03 9.980540021190462685e-01 2.000000000000000042e-02
6.194267133566783741e+03 9.890902319270391541e-01 2.000000000000000042e-02
6.194287143571786146e+03 1.007971668172264801e+00 2.000000000000000042e-02
6.194307153576788551e+03 9.992365684450493779e-01 2.000000000000000042e-02
6.194327163581790956e+03 1.022055602328710622e+00 2.000000000000000042e-02
6.194347173586793360e+03 1.002274406455581079e+00 2.000000000000000042e-02
6.194367183591795765e+03 1.002996164982879357e+00 2.000000000000000042e-02
6.194387193596798170e+03 9.927181500360624522e-01 2.000000000000000042e-02
6.194407203601800575e+03 9.988517352882800848e-01 2.000000000000000042e-02
6.194427213606802979e+03 1.006146926216006987e+00 2.000000000000000042e-02
6.194447223611806294e+03 9.657877562385182024e-01 2.000000000000000042e-02
6.194467233616808699e+03 9.730276396208226153e-01 2.000000000000000042e-02
6.194487243621811103e+03 1.014856845132632523e+00 2.000000000000000042e-02
6.194507253626813508e+03 1.003409078886757788e+00 2.000000000000000042e-02
6.194527263631815913e+03 9.963123023849170812e-01 2.000000000000000042e-02
6.194547273636818318e+03 1.000360839280832526e+00 2.000000000000000042e-02
6.194567283641820723e+03 1.006943979131684097e+00 2.000000000000000042e-02
6.194587293646823127e+03 9.891973290738974578e-01 2.000000000000000042e-02
6.194607303651825532e+03 9.844265994094026917e-01 2.000000000000000042e-02
6.194627313656828846e+03 1.003909764148943173e+00 2.000000000000000042e-02
6.194647323661831251e+03 9.804255628078442086e-01 2.000000000000000042e-02
6.194667333666833656e+03 1.008158227245054661e+00 2.000000000000000042e-02
6.194687343671836061e+03 9.659416485316465462e-01 2.000000000000000042e-02
6.194707353676838466e+03 1.020576576806007996e+00 2.000000000000000042e-02
6.194727363681840870e+03 1.009445552336694085e+00 2.000000000000000042e-02
6.194747373686843275e+03 1.005114331404832528e+00 2.000000000000000042e-02
6.194767383691845680e+03 1.019647686031953659e+00 2.000000000000000042e-02
6.194787393696848085e+03 1.033303480673011476e+00 2.000000000000000042e-02
6.194807403701850490e+03 1.020281514492368258e+00 2.000000000000000042e-02
6.194827413706853804e+03 9.631767461225912985e-01 2.000000000000000042e-02
6.194847423711856209e+03 9.744028052829357689e-01 2.000000000000000042e-02
6.194867433716858613e+03 9.874980833969899674e-01 2.000000000000000042e-02
6.194887443721861018e+03 1.000516382898763545e+00 2.000000000000000042e-02
6.194907453726863423e+03 1.010347845995972937e+00 2.000000000000000042e-02
6.194927463731865828e+03 9.854798898948984309e-01 2.000000000000000042e-02
6.194947473736868233e+03 1.003730199022513370e+00 2.000000000000000042e-02
6.194967483741870637e+03 9.848872997825948161e-01 2.000000000000000042e-02
6.194987493746873042e+03 9.877646943003992597e-01 2.000000000000000042e-02
6.195007503751876357e+03 9.718619176944321980e-01 2.000000000000000042e-02
6.195027513756878761e+03 9.815305614224317798e-01 2.000000000000000042e-02
6.195047523761881166e+03 9.729616184843044024e-01 2.000000000000000042e-02
6.195067533766883571e+03 9.804779274198311967e-01 2.000000000000000042e-02
6.195087543771885976e+03 1.021068308012750947e+00 2.000000000000000042e-02
6.195107553776888381e+03 9.810075717072576085e-01 2.000000000000000042e-02
6.195127563781890785e+03 1.052643266065788730e+00 2.000000000000000042e-02
6.195147573786893190e+03 1.009862056029758204e+00 2.000000000000000042e-02
6.195167583791895595e+03 1.003692491759760275e+00 2.000000000000000042e-02
6.195187593796898000e+03 9.828286830559939125e-01 2.000000000000000042e-02
6.195207603801901314e+03 1.014002103787915887e+00 2.000000000000000042e-02
6.195227613806903719e+03 9.884832154448719432e-01 2.000000000000000042e-02
6.195247623811906124e+03 1.002436232322847287e+00 2.000000000000000042e-02
6.195267633816908528e+03 1.051197789204079136e+00 2.000000000000000042e-02
6.195287643821910933e+03 9.980749612569700391e-01 2.000000000000000042e-02
6.195307653826913338e+03 1.022981685047123612e+00 2.000000000000000042e-02
6.195327663831915743e+03 9.859327477969807019e-01 2.000000000000000042e-02
6.195347673836918148e+03 9.992965628246206489e-01 2.000000000000000042e-02
6.195367683841920552e+03 1.035412400286119361e+00 2.000000000000000042e-02
6.195387693846923867e+03 9.874571000051884928e-01 2.000000000000000042e-02
6.195407703851926271e+03 1.036245464600176192e+00 2.000000000000000042e-02
6.195427713856928676e+03 1.014151583161740033e+00 2.000000000000000042e-02
6.195447723861931081e+03 9.887472587199265250e-01 2.000000000000000042e-02
6.195467733866933486e+03 1.012644797615009473e+00 2.000000000000000042e-02
6.195487743871935891e+03 1.019447779270046262e+00 2.000000000000000042e-02
6.195507753876938295e+03 1.012432935848186499e+00 2.000000000000000042e-02
6.195527763881940700e+03 9.685922874489156786e-01 2.000000000000000042e-02
